"2013-05-23 19:46:30.000000","2013-05-23 20:01:06.000000","R.hw.Q1H-I3.IONsdown","mira","hw.Q1H-I3.IONsdown",0,"",438,876,18000,"512.0000","124.5867","448512.0000","MIR-44CC0-77FF1-512",0,"complete"
"2013-05-24 03:49:31.000000","2013-05-24 03:59:04.000000","R.hw.Q1G-I3.IONsdown","mira","hw.Q1G-I3.IONsdown",0,"",439,573,18000,"512.0000","81.4933","293376.0000","MIR-04CC0-37FF1-512",0,"complete"
"2013-05-24 18:56:08.000000","2013-05-24 19:02:32.000000","R.hw.Q1H-I3.booterrors","mira","hw.Q1H-I3.booterrors",0,"",440,384,18000,"49152.0000","5242.8800","18874368.0000","MIR-00000-7BFF1-49152",0,"complete"
"2013-05-29 23:48:36.000000","2013-05-30 00:59:00.000000","R.hw.R2A-M1-N03-J10","mira","hw.R2A-M1-N03-J10",0,"",442,4224,10800,"512.0000","600.7467","2162688.0000","MIR-48C40-7BF71-512",0,"complete"
"2013-05-31 15:44:34.000000","2013-05-31 17:03:54.000000","R.hw.R2A-M0-N05-J14","mira","hw.R2A-M0-N05-J14",0,"",444,4760,10800,"512.0000","676.9778","2437120.0000","MIR-48C00-7BF31-512",0,"complete"
"2013-05-31 19:54:50.000000","2013-05-31 20:35:32.000000","R.hw.R2A-M0-N05-J14.diags","mira","hw.R2A-M0-N05-J14.diags",0,"",445,2442,10800,"512.0000","347.3067","1250304.0000","MIR-48C00-7BF31-512",0,"complete"
"2013-06-11 05:14:03.000000","2013-06-11 05:45:42.000000","R.hw.R22-M0","mira","hw.R22-M0",0,"",452,1899,68400,"512.0000","270.0800","972288.0000","MIR-08C00-3BF31-512",0,"complete"
"2013-06-11 17:18:41.000000","2013-06-11 21:37:33.000000","R.hw.R27-M1","mira","hw.R27-M1",0,"",453,15532,21600,"512.0000","2208.9956","7952384.0000","MIR-08880-3BBB1-512",0,"complete"
"2013-06-11 05:00:15.000000","2013-06-11 22:21:37.000000","R.hw.R07-M1-N10-J24","mira","hw.R07-M1-N10-J24",0,"",450,62482,68400,"512.0000","8886.3289","31990784.0000","MIR-00880-33BB1-512",0,"complete"
"2013-06-12 18:30:18.000000","2013-06-12 21:00:24.000000","R.hw.R27-M1","mira","hw.R27-M1",0,"",462,9006,14400,"512.0000","1280.8533","4611072.0000","MIR-08880-3BBB1-512",0,"complete"
"2013-06-13 15:50:41.000000","2013-06-13 16:17:18.000000","R.hw.R17-M1.linkerrors","mira","hw.R17-M1.linkerrors",0,"",463,1597,7200,"512.0000","227.1289","817664.0000","MIR-04880-37BB1-512",0,"complete"
"2013-06-13 16:29:05.000000","2013-06-13 18:28:07.000000","R.hw.R0D-M1-N11-J09","mira","hw.R0D-M1-N11-J09",0,"",465,7142,7200,"512.0000","1015.7511","3656704.0000","MIR-40480-737B1-512",0,"complete"
"2013-06-14 15:50:46.000000","2013-06-14 21:07:02.000000","R.hw.R06-M1-N00-J17","mira","hw.R06-M1-N00-J17",0,"",466,18976,28800,"512.0000","2698.8089","9715712.0000","MIR-00840-33B71-512",0,"complete"
"2013-06-14 22:50:05.000000","2013-06-14 23:27:22.000000","R.hw.R09-M1","mira","hw.R09-M1",0,"",468,2237,14400,"512.0000","318.1511","1145344.0000","MIR-40080-733B1-512",0,"complete"
"2013-06-18 00:39:54.000000","2013-06-18 00:40:19.000000","R.hw.R0E-B0-P5n6-fallout","mira","hw.R0E-B0-P5n6-fallout",0,"",470,25,54000,"1536.0000","10.6667","38400.0000","MIR-40000-73331-512,MIR-40800-73B31-512,MIR-40400-73731-512",0,"complete"
"2013-06-18 00:40:19.000000","2013-06-18 15:35:07.000000","R.hw.R0E-B0-P5n6-fallout","mira","hw.R0E-B0-P5n6-fallout",0,"",470,53688,54000,"1536.0000","22906.8800","82464768.0000","MIR-40000-73331-512,MIR-40800-73B31-512,MIR-40400-73731-512",1,"complete"
"2013-06-18 15:49:43.000000","2013-06-18 16:06:17.000000","R.hw.R0E-B0-P5n6-fallout","mira","hw.R0E-B0-P5n6-fallout",0,"",473,994,54000,"1536.0000","424.1067","1526784.0000","MIR-40000-73331-512,MIR-40800-73B31-512,MIR-40400-73731-512",0,"complete"
"2013-06-18 16:06:17.000000","2013-06-18 16:53:34.000000","R.hw.R0E-B0-P5n6-fallout","mira","hw.R0E-B0-P5n6-fallout",0,"",473,2837,54000,"1536.0000","1210.4533","4357632.0000","MIR-40000-73331-512,MIR-40800-73B31-512,MIR-40400-73731-512",1,"complete"
"2013-06-18 23:07:04.000000","2013-06-18 23:07:33.000000","R.hw.R22-M0-N01_R21-M1-N10","mira","hw.R22-M0-N01_R21-M1-N10",0,"",476,29,14400,"1024.0000","8.2489","29696.0000","MIR-08080-3B3B1-512,MIR-08C00-3BF31-512",0,"complete"
"2013-06-18 23:07:33.000000","2013-06-19 03:00:15.000000","R.hw.R22-M0-N01_R21-M1-N10","mira","hw.R22-M0-N01_R21-M1-N10",0,"",476,13962,14400,"1024.0000","3971.4133","14297088.0000","MIR-08080-3B3B1-512,MIR-08C00-3BF31-512",1,"complete"
"2013-06-20 15:39:08.000000","2013-06-21 15:38:02.000000","R.hw.R2D-M1","mira","hw.R2D-M1",0,"",477,86334,86400,"512.0000","12278.6133","44203008.0000","MIR-48480-7B7B1-512",0,"complete"
"2013-06-21 15:55:24.000000","2013-06-21 23:07:50.000000","R.hw.R2D-M1","mira","hw.R2D-M1",0,"",478,25946,86400,"512.0000","3690.0978","13284352.0000","MIR-48480-7B7B1-512",0,"complete"
"2013-06-23 04:29:20.000000","2013-06-23 05:22:15.000000","R.hw.R20-M0.boot_timeout","mira","hw.R20-M0.boot_timeout",0,"",480,3175,122580,"512.0000","451.5556","1625600.0000","MIR-08000-3B331-512",0,"complete"
